0,0.0,0.0,-0.2493635734593155,-0.4490913829590026,-0.4994764508414412,-0.7696080860584503,-0.6749168102870756,-0.769795756177513,-0.7477598887010658,-0.49298691907150555,0.06056100976618781,-1.0,-0.7922418365792463,-0.8609139580683468,-0.6862742938739701,-0.7530114400767933,-0.4638585894181584,-0.771252149717623,0.17986460220358674,-0.6053673654051931,-0.8483116113200413,-0.4200786837946623,-0.7133455938359773,-0.38444659798582703,-0.42590196369936806,-0.40363575294720094,0.15989998880403203,-0.17483421708064217,-0.8253107798817633,-0.04425711081622277,-0.7008937502638394,-0.038103916936929993,-0.4207334643812209,-0.040763877035234264,0.057487165933422534,0.1989431740385692,-0.7244360260554035,0.2933013238773289,-0.6265153559124805,0.30536727363496374,-0.33306490541242456,0.3389625192029205
0,0.0,0.0,-0.1465890583581097,-0.521864789758789,-0.3578152395561297,-0.859967192914,-0.516703339014706,-0.8299727824479679,-0.5795079350374237,-0.6286221333835691,-0.02686489135537072,-1.0,-0.6638220771782738,-0.8486896279533179,-0.5973114444933103,-0.7648731368650601,-0.41890750268369953,-0.7483669640978344,0.031207025937435105,-0.6190706771257191,-0.70091653892475,-0.4448501037146121,-0.6233780277933808,-0.44202055281627445,-0.42466992303800644,-0.43631426887828073,0.0052664912776751675,-0.2121006005907755,-0.6888943915587361,-0.1282648233717598,-0.6069255806761236,-0.15313084503215102,-0.4050738366072114,-0.1252771950802458,-0.06305256056103355,0.16670828108571273,-0.6274770193698188,0.15910610161517902,-0.5671369153418071,0.11661462281321967,-0.35632710793104244,0.14437700803921696
0,0.0,0.0,-0.12374921360727931,-0.492726826349143,-0.3120516794279664,-0.84821807245554,-0.4620340335425266,-0.8879357382885026,-0.5275570422427153,-0.7371137469119701,-0.06058492274171027,-1.0,-0.6241355817771709,-0.862834389529085,-0.5566945420509122,-0.7772058124012214,-0.3937321814917678,-0.7743686609074588,-0.02147182028816498,-0.668205490172009,-0.6690868637891086,-0.5052854797379203,-0.5730113087109298,-0.4802823341670375,-0.39359439014285497,-0.48484141719476453,-0.05281428856393181,-0.3023636279940464,-0.6563956360958095,-0.2089042672354268,-0.5626616132942567,-0.20910466311703058,-0.3884025103190069,-0.19253778521121356,-0.11617989596599715,0.04330361663930276,-0.6089585858740851,0.05670835187429992,-0.5331466449801292,0.0390363812125025,-0.33766337788280065,0.057225146153964186
0,0.0,0.0,-0.1467417598913527,-0.49742952936793744,-0.3419063891591623,-0.8680193087881394,-0.4860177903666689,-0.9246127317911244,-0.5419997579328091,-0.8004294334841799,-0.0337095853892016,-1.0,-0.6223739246479416,-0.8744743290887742,-0.576616938101533,-0.7718453850833167,-0.4176913391817186,-0.7602142137453296,0.015694127670008974,-0.6632370670887647,-0.6668564431527209,-0.5185186116660667,-0.5950926378564793,-0.4829925792259194,-0.4067351266215751,-0.47992146963078464,-0.02061972344609368,-0.2906551061244571,-0.6541752660774269,-0.20914636734167785,-0.5749828273762274,-0.1946660337290765,-0.3897819351857237,-0.16976329286829187,-0.09673225010885164,0.06012854710957627,-0.6078187702672327,0.07068424849926201,-0.5399135788691061,0.05480809887658817,-0.3447932761908055,0.07350480283312925
0,0.0,0.0,-0.14666175976446869,-0.4904648223114709,-0.33622861897371076,-0.8498228714978319,-0.4771285021681041,-0.892513880666272,-0.5400864041473991,-0.7198860745315775,-0.016920492183624816,-1.0,-0.6312491799606381,-0.8789842712450198,-0.5665267132822376,-0.7776101252860137,-0.39485031281501515,-0.7805897883098388,0.025507464358289197,-0.6622871497831896,-0.6759809270845001,-0.5201190457141943,-0.5841685200889642,-0.46782757572363476,-0.38692705249851994,-0.46751876090052324,-0.01574923596332624,-0.2893425284413652,-0.6587493799702385,-0.21353056946733442,-0.5719247323871546,-0.1824637982623166,-0.38510488503448165,-0.16392306830727876,-0.0923305118645695,0.05839736307342752,-0.6033784021633039,0.07553738579451813,-0.5298126310062883,0.08785221690641151,-0.32872841896411026,0.11599148759140439
0,0.0,0.0,-0.20306809174428767,-0.4683164522395984,-0.4224697013439114,-0.7482466177585695,-0.593544256176441,-0.6766295526116244,-0.6482824413315743,-0.37717182852970604,0.006186109907659564,-1.0,-0.7417733723420921,-0.8598075527967975,-0.6483062716255034,-0.755082396171214,-0.4504292773521965,-0.7618501996470772,0.07802585157164695,-0.6596018309478948,-0.8001970491845547,-0.49389338951553013,-0.6740277533072346,-0.4569142425853603,-0.4279010550569642,-0.46854576998609637,0.049042354245523126,-0.26543587756229375,-0.7702814357713026,-0.16842743890361897,-0.6574621830815071,-0.15554814168633316,-0.42463943007312777,-0.14812949772381626,-0.03397535791343509,0.09746316754610869,-0.6772253099598519,0.13718631422313046,-0.5823108118824878,0.14370370428246007,-0.3294518602669696,0.17587147580228982
0,0.0,0.0,-0.15344129201193946,-0.5064520082273735,-0.341654586767199,-0.8651401424625146,-0.4795177395870081,-0.9042696395237281,-0.5271792079358392,-0.7210152741881192,-0.02098426471163612,-1.0,-0.6386982098898565,-0.889256073281957,-0.5737875181521844,-0.7780445792751284,-0.4129091254195899,-0.7712069735429992,0.032018982067856756,-0.6431692008317912,-0.6812762582200173,-0.5150874522206698,-0.5871371139457603,-0.4728149717244664,-0.3890631936915278,-0.4685493094328629,0.0022198128890129126,-0.25557564291310586,-0.6593836971638455,-0.1970973965943899,-0.5730208500735464,-0.17801120932754705,-0.3849336626783328,-0.1534176873009565,-0.06701506788941225,0.0947567469862766,-0.5986193507540412,0.09159985940646116,-0.5303871851640835,0.08348242564596878,-0.32624620748282274,0.1060879783147077
0,0.0,0.0,-0.14220122265672577,-0.5127021024616397,-0.3609357548052379,-0.8541020418211832,-0.518637222356115,-0.8591243155273258,-0.5824852739575154,-0.6635167318422001,-0.02555353852612593,-1.0,-0.6701615912677743,-0.8796128210510494,-0.605164545546425,-0.7714363365908142,-0.43359708044708084,-0.7380704802775986,0.03267814429837178,-0.6359531824578043,-0.7055283882855077,-0.5030294313531892,-0.6127650104565915,-0.45846970957367683,-0.4101138045148634,-0.4320214651667224,0.0017887638935319438,-0.24413549773116583,-0.6813450908440685,-0.18582380319321243,-0.5894058012703398,-0.16492811255283366,-0.39509201023113344,-0.1188685760636051,-0.06985378912151674,0.1214694426520093,-0.6127235468965821,0.10702554673591082,-0.5394396199864725,0.10237223392703969,-0.33098643104998693,0.144134137208103
0,0.0,0.0,-0.1981980313441765,-0.4789554829944144,-0.42877181260588304,-0.7646020754474345,-0.6037604904586448,-0.7016841344567886,-0.6520770548998339,-0.44742854467076315,-0.01481419098365697,-1.0,-0.7119813478107719,-0.8428293766389158,-0.6744970031254718,-0.7237476447138153,-0.4981653928086194,-0.6982182993855289,0.06652565235137235,-0.6467734675962942,-0.7354545352887567,-0.4698855344892174,-0.6768896803520209,-0.4354892705182468,-0.4583149290199214,-0.42778182362051514,0.04984155982846248,-0.24771110912313465,-0.6944910764706211,-0.15412657321934772,-0.6354258105818745,-0.15432820528590518,-0.4215763084767938,-0.1296833153483587,-0.01795643629125595,0.12015593811677747,-0.6025105114255841,0.13029589942578543,-0.5585617098958362,0.12651031852974232,-0.34214375772282263,0.17299262522853964
0,0.0,0.0,-0.12529303772422395,-0.48209401752215314,-0.31725654075228044,-0.8622869841158526,-0.4697344627391263,-0.9484284912815015,-0.5354137342022611,-0.8077375108323774,-0.028729280730139806,-1.0,-0.615873565492679,-0.9503601608952428,-0.6457233398285854,-0.864930585123702,-0.5171248616210746,-0.8208540797363162,0.014628405624320629,-0.6872439050657957,-0.6752265407021886,-0.5563812721343666,-0.671856606873613,-0.5478941357390812,-0.49093304964610057,-0.523686276817961,-0.022804345974863874,-0.30555663392324917,-0.6763645664794898,-0.26451851647773666,-0.646382048559106,-0.28354718408279195,-0.4622529216111565,-0.2519870837987707,-0.09427518245981376,0.0626048799547169,-0.6093863489503238,0.016730074687050737,-0.5785121948776004,-0.025587578206008026,-0.3917635736576618,0.005500718819032926
